bulk_type,purpose,vessel,collection_date,origin,partner_faculty,site_name_rep_detail,team,gps,mgmt_type,site_id,replicate,sample_id,google_img_id,date_arrival_at_jhu,status,date_sent_for_soil_analysis,date_sent_for_novaseq,date_sent_for_nanopore,date_sent_for_revio,sequencing_facility,As_EPA3051,Cd_EPA3051,Cr_EPA3051,Cu_EPA3051,Ni_EPA3051,Pb_EPA3051,Zn_EPA3051,water_pH,A-E_Buffer_pH,OM_by_LOI_pct,P_Mehlich3,K_Mehlich3,Ca_Mehlich3,Mg_Mehlich3,Mn_Mehlich3,Zn_Mehlich3,Cu_Mehlich3,Fe_Mehlich3,B_Mehlich3,S_Mehlich3,Na_Mehlich3,Al_Mehlich3,Est_CEC,Base_Sat_pct,P_Sat_ratio
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/2/2023,"Alexandria, VA",Andrew Lee,NOVA  Alexandria 10,"Rachel Marie Ametin, Joceph Duncan, Noha Elnawam, Sarah-Leila Kaci","38.839806, -77.115306","Unmanaged: wild plants/weeds, forest, or grassland",A01,10,Molecular_A01_10,1PHNCtP3JGvidkDd5bK1R91F895N_G6nM,12/6/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B03-Stony Run-macro,Ava,"39.3241847, -76.6263905","Unmanaged: wild plants/weeds, forest, or grassland",B03,M1,Molecular_B03_M1,1mgTAftS5EXaqPN-a7Seg2BKXaX2aZcNd,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B03-Stony Run-macro,Ava,"39.3241847, -76.6263905","Unmanaged: wild plants/weeds, forest, or grassland",B03,M2,Molecular_B03_M2,1mgTAftS5EXaqPN-a7Seg2BKXaX2aZcNd,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B11-Gwynns Grassland-macro,Ava,"39.2725685, -76.6515768","Unmanaged: wild plants/weeds, forest, or grassland",B11,M1,Molecular_B11_M1,1uocCMOo_15LMz62b9d6ZiiTMpuWOQgvX,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B11-Gwynns Grassland-macro,Ava,"39.2725685, -76.6515768","Unmanaged: wild plants/weeds, forest, or grassland",B11,M2,Molecular_B11_M2,1uocCMOo_15LMz62b9d6ZiiTMpuWOQgvX,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B12-Gwynns Glade-macro,Ava,"39.2731493, -76.6527808","Unmanaged: wild plants/weeds, forest, or grassland",B12,M1,Molecular_B12_M1,1R2y8KUXSma4ih77saOlT4lJLK3hsEPxq,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B12-Gwynns Glade-macro,Ava,"39.2731493, -76.6527808","Unmanaged: wild plants/weeds, forest, or grassland",B12,M2,Molecular_B12_M2,1R2y8KUXSma4ih77saOlT4lJLK3hsEPxq,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B13-Gwynns Trailhead-macro,Ava,"39.271642, -76.6482257","Managed: mowed/tended lawns, yard, or park",B13,M1,Molecular_B13_M1,1RSp-9SLtIF71288f_1NtL7WvnumPfSSb,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B13-Gwynns Trailhead-macro,Ava,"39.271642, -76.6482257","Managed: mowed/tended lawns, yard, or park",B13,M2,Molecular_B13_M2,1RSp-9SLtIF71288f_1NtL7WvnumPfSSb,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B21-Leakin Poplar-macro,Ava,"39.3027325, -76.6957974","Managed: mowed/tended lawns, yard, or park",B21,M1,Molecular_B21_M1,12KYeJZU_nQWCgHpyUgOeaVpVLhVzy5vf,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B21-Leakin Poplar-macro,Ava,"39.3027325, -76.6957974","Managed: mowed/tended lawns, yard, or park",B21,M2,Molecular_B21_M2,12KYeJZU_nQWCgHpyUgOeaVpVLhVzy5vf,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B22-Leakin Glen-macro,Ava,"39.3017521, -76.6965910","Unmanaged: wild plants/weeds, forest, or grassland",B22,M1,Molecular_B22_M1,1f4NGYrVxaG4iSyiCvcOHR3uFln0LG6fN,12/12/2023,sent,Not applicable,FALSE,FALSE,12/13/23,PacBio Downtown Baltimore,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Troubleshooting,plastic bag,12/12/2023,"Baltimore, MD",Pilot (Hoffman and team),B22-Leakin Glen-macro,Ava,"39.3017521, -76.6965910","Unmanaged: wild plants/weeds, forest, or grassland",B22,M2,Molecular_B22_M2,1f4NGYrVxaG4iSyiCvcOHR3uFln0LG6fN,12/12/2023,In -80 on the first floor of Olin Hall (Meghan Avolio's freezer),Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,11/7/2023,"Fresno, CA",Malachi Whitford,CCCSE Rep 1,Clovis Community College Fall 2023 Environmental Science Class,"36.883255, -119.731121","Unmanaged: wild plants/weeds, forest, or grassland",F01,1,Molecular_F01_1,1W3JeOcFwXb5_JkLmrDMszJLxHZi-w9rC,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,11/7/2023,"Fresno, CA",Malachi Whitford,CCCSE Rep 2,Clovis Community College Fall 2023 Environmental Science Class,"36.883255, -119.731121","Unmanaged: wild plants/weeds, forest, or grassland",F01,2,Molecular_F01_2,1W3JeOcFwXb5_JkLmrDMszJLxHZi-w9rC,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,Organic Vineyard Rep 1,Grace Freymiller,"36.52463644789908, -119.84277618509098","Managed: mowed/tended lawns, yard, or park",F02,1,Molecular_F02_1,1F9m6sw9WRhgYHwDHM_QH9V8ND_LfErrd,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,Organic Vineyard Rep 2,Grace Freymiller,"36.52463644789908, -119.84277618509098","Managed: mowed/tended lawns, yard, or park",F02,2,Molecular_F02_2,1F9m6sw9WRhgYHwDHM_QH9V8ND_LfErrd,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,"Fallow Field Caruthers, CA Rep 1",Grace Freymiller,"36.52245507825071, -119.84432651684219","Unmanaged: wild plants/weeds, forest, or grassland",F03,1,Molecular_F03_1,10tdlnkK2tS7KJaLwKID-Vx2V9zSdjLhh,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,"Fallow Field Caruthers, CA Rep 2",Grace Freymiller,"36.52245507825071, -119.84432651684219","Unmanaged: wild plants/weeds, forest, or grassland",F03,2,Molecular_F03_2,10tdlnkK2tS7KJaLwKID-Vx2V9zSdjLhh,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,"Rural Home Lawn Caruthers, CA Rep 1",Grace Freymiller,"36.52336448885364, -119.84505582626596","Managed: mowed/tended lawns, yard, or park",F04,1,Molecular_F04_1,1iHYjXrbV7sZngUkApJZ7z_SlKhKM8G_Q,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/10/2023,"Fresno, CA",Malachi Whitford,"Rural Home Lawn Caruthers, CA Rep 2",Grace Freymiller,"36.52336448885364, -119.84505582626596","Managed: mowed/tended lawns, yard, or park",F04,2,Molecular_F04_2,1iHYjXrbV7sZngUkApJZ7z_SlKhKM8G_Q,12/21/2023,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/15/2023,"Nashville, TN",Sidd Pratap,MMC West Basic A,"Claude Albritton, Destiny Ball, Sydney Jamison, Lincoln Liburd II, Arjun Pratap","36.16786, -86.80898","Managed: mowed/tended lawns, yard, or park",N01,1,Molecular_N01_1,1I-DDg5Nnaw3-_cZZFnR7jYxovhgUiTRt,01/08/2024,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/15/2023,"Nashville, TN",Sidd Pratap,MMC West Basic B,"Claude Albritton, Destiny Ball, Sydney Jamison, Lincoln Liburd II, Arjun Pratap","36.16786, -86.80898","Managed: mowed/tended lawns, yard, or park",N01,2,Molecular_N01_2,1I-DDg5Nnaw3-_cZZFnR7jYxovhgUiTRt,01/08/2024,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/15/2023,"Nashville, TN",Sidd Pratap,MMC Hospital A,"Claude Albritton, Destiny Ball, Sydney Jamison, Lincoln Liburd II, Arjun Pratap","36.16786, -86.80898","Managed: mowed/tended lawns, yard, or park",N02,1,Molecular_N02_1,1oCoVrk-_ha_6jFFqBgkB7211flMyQmbb,01/08/2024,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/15/2023,"Nashville, TN",Sidd Pratap,MMC Hospital B,"Claude Albritton, Destiny Ball, Sydney Jamison, Lincoln Liburd II, Arjun Pratap","36.16786, -86.80898","Managed: mowed/tended lawns, yard, or park",N02,2,Molecular_N02_2,1oCoVrk-_ha_6jFFqBgkB7211flMyQmbb,01/08/2024,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
Molecular,Project,1mL in 9mL DNA/RNA Shield,12/15/2023,"Nashville, TN",Sidd Pratap,MMC Amphitheater A,"Claude Albritton, Destiny Ball, Sydney Jamison, Lincoln Liburd II, Arjun Pratap","36.16670, -86.80893","Managed: mowed/tended lawns, yard, or park",N03,1,Molecular_N03_1,1Wxnof4s1vxoFVUrhq54QjrLe0I6tphea,01/08/2024,UTL,Not applicable,FALSE,FALSE,FALSE,FALSE,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable
